BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
4869,David Montes,25,male,5023.11
4870,Jennifer Morgan,75,male,9463.38
4871,Leah Delacruz,40,male,10775.22
4872,Kimberly Brewer,69,male,4793.59
4873,Thomas Peters,13,male,10274.1
4874,Abigail Barrett,25,female,3827.65
4875,Karla Molina,55,male,8324.31
4876,Gerald Wiggins,37,male,4809.46
4877,Lauren Vincent,38,female,10761.53
4878,Megan Garcia,46,male,7635.14
4879,Rachel Smith,33,male,8528.66
4880,Susan Tyler,28,male,7617.26
4881,Kathryn Carr,20,female,4994.78
4882,Daniel Cameron,55,female,8832.54
4883,Ray Mitchell,61,male,7464.93
4884,Jessica Murphy,13,male,4366.26
4885,Monica Rivera,75,male,10835.12
4886,Laura Russell,68,male,6934.71
4887,Kenneth Adams,52,male,8932.1
4888,Rebecca Lopez,26,male,4359.17
4889,Angela Herrera,20,female,4436.89
4890,Larry Cook,45,male,5970.91
4891,Robert Wise,12,female,10270.71
4892,Vicki Allison,44,male,7411.09
4893,Manuel Jones,36,female,4254.72
4894,Nathan Hall,45,male,6683.57
4895,Amber Reid,19,male,4288.0
4896,Jose Smith,53,female,8777.99
4897,Robert Hopkins,50,female,7653.36
4898,Willie Scott,70,female,9762.32
4899,Holly Medina,67,female,8673.76
4900,Jacob Hunt,34,male,5574.4
4901,Tiffany Cook,29,female,7573.25
4902,Jeffrey Graham,54,female,6043.95
4903,Paul Montgomery,74,male,6383.53
4904,Lisa White,21,female,8810.61
4905,Patrick Weber,14,female,5869.87
4906,Chad Martinez,20,female,6237.99
4907,Jennifer Lopez,33,female,6236.98
4908,Amanda Campbell,61,female,5888.04
4909,Cody Hicks,65,male,5479.62
4910,Kimberly Mckee,46,male,9528.64
4911,Danielle White,14,male,5657.04
4912,Sean Mueller,46,female,7937.89
4913,Rachel Harrell,28,female,9946.65
4914,Joseph Brennan,46,female,8592.16
4915,Donald Miller,46,male,9662.3
4916,Jordan Hansen,32,male,3667.94
4917,Jody Blackburn,62,female,8646.77
4918,Andrew Powers,18,male,4232.17
4919,Kristine Brady,42,male,8190.9
4920,Lisa Williams,21,male,3768.32
4921,John Hayes,26,female,4824.39
4922,Cheryl Baker,21,male,10071.81
4923,Heather Macias,25,male,5063.17
4924,Kendra Estrada,54,male,10958.11
4925,Donald Morgan,33,female,3909.76
4926,Linda Barber,14,female,6549.39
4927,Larry Smith,12,male,9708.41
4928,Marcus Klein,53,male,5795.8
4929,Mary Garcia,67,male,7701.36
4930,Danielle Lewis,73,female,5597.72
4931,Donna Garcia,70,male,8444.55
4932,Patricia Murphy,57,female,4515.31
4933,Lisa Moore,30,male,9431.68
4934,Jordan Jones,72,male,6701.61
4935,Misty Wheeler,69,male,5164.3
4936,Amy Murray,30,male,6784.77
4937,Sally Robertson,17,female,3701.86
4938,Valerie Cox DVM,40,male,7325.91
4939,Gerald Williams,13,male,9714.3
4940,Cynthia Brown,38,female,9788.07
4941,Katie Romero MD,23,male,7014.76
4942,Antonio Duncan,54,male,9629.31
4943,Brenda Phelps,48,female,10563.75
4944,Jason Anderson,59,male,7383.9
4945,Eric Rodriguez,12,male,8317.34
4946,Joshua Horn,60,male,9563.1
4947,Maureen James,48,male,4683.82
4948,Shelley Horton,33,male,4924.93
4949,Troy Mendez,18,male,3856.61
4950,Francis Murphy,52,male,10314.67
4951,Wendy Jackson,21,female,5272.97
4952,Steven Cruz,72,male,4918.92
4953,Debra Munoz,21,female,6403.66
4954,Daniel Terry,68,female,5306.99
4955,Kylie Baker,66,male,3707.13
4956,Tamara Flowers,44,female,10547.96
4957,Michael Gibson,69,male,4715.4
4958,Mary Fuller,56,female,10348.59
4959,Tyrone Tucker,17,female,9393.98
4960,Samuel Gordon,58,female,3884.32
4961,Tonya Mckinney,23,male,10591.69
4962,Dustin Page,50,male,9442.49
4963,Corey Wilkinson,38,male,7317.75
4964,Dustin Stokes,51,male,10590.37
4965,Tina Buchanan,18,female,8337.04
4966,Joseph Jimenez,55,male,6528.26
4967,Colleen Johnson,38,female,8451.56
4968,Amanda Collins,58,female,6681.49
4969,Gregory Kelly,39,female,6491.65
4970,Phillip Watkins,32,female,8895.57
4971,Bailey Cantu,27,male,3967.08
4972,Kenneth Green,37,male,8173.48
4973,Renee Weaver,66,female,5094.02
4974,Miguel Lewis MD,38,male,10314.1
4975,William Lee,42,male,7037.53
4976,Amber Collins,21,female,5595.76
4977,Amanda Parks,75,female,10447.91
4978,Taylor Meyers,49,male,6246.12
4979,Kathy Perez,67,female,6881.31
4980,Melinda Mason,16,female,9948.19
4981,David Dalton,31,male,3558.92
4982,Ashley Gibson,42,male,4193.83
4983,Gerald Edwards,73,female,5359.69
4984,Michael Turner,20,female,4705.02
4985,Richard Wood,35,male,7077.16
4986,Jordan Yates,34,male,5709.52
4987,Yvonne Burke,65,male,7502.59
4988,Clayton Reeves,75,female,8661.29
4989,Andrew Cox,59,male,7868.06
4990,Melissa Simmons,50,male,6186.69
4991,Brian Murphy,59,male,7827.32
4992,Michael Walters,67,male,9223.94
4993,Aaron Jones,29,female,7613.18
4994,Lance Graham,66,female,10756.06
4995,Karl Patton,22,male,6924.98
4996,Tony Green,28,male,6717.07
4997,Jeffrey Hess,23,male,4091.96
4998,Erin Nielsen,32,male,8066.6
4999,Tina Stanton,68,female,9017.86
5000,Douglas Brown,57,male,10450.62
5001,William Houston,12,male,10654.71
5002,Joshua Allen,20,male,6365.51
5003,Gina Marquez,20,female,4612.28
5004,Jeremy Byrd,18,male,4270.78
5005,Audrey Rhodes,27,male,4571.09
5006,Jordan Norris,43,male,8154.1
5007,Robin Lewis,36,female,4957.62
5008,Jessica Garcia,66,female,7688.68
5009,Sandra Mooney,65,male,4492.8
5010,Clayton Adams,67,male,5260.08
5011,Emily Adams,19,female,7554.49
5012,Carol Silva,42,male,9367.46
5013,Tanya Reed,13,female,7921.57
5014,Joshua Jones,71,male,8595.62
5015,Lindsay Bell,45,female,5411.77
5016,Hector Berger,30,male,4212.02
5017,Benjamin Davis,27,female,3849.37
5018,Cathy Ross,32,female,8036.62
5019,Dr. Julie Young,51,female,3531.04
5020,Daniel Flores,15,male,7232.57
5021,Danielle Mays,40,male,5600.84
5022,Rachel Fields,35,male,5690.71
5023,James Morris,18,male,8118.47
5024,Dylan Fernandez,17,female,4864.87
5025,Teresa Miller,27,female,6900.6
5026,Michael Miller,43,female,10905.4
5027,Rhonda Roberts,27,female,3924.97
5028,Erica Tate,72,male,5877.73
5029,Eric Collins,62,male,4772.91
5030,Janet Patterson,48,female,7737.77
5031,Mikayla Johnson,22,female,8358.44
5032,Karen Rhodes,48,male,10520.06
5033,Darlene Hill,61,male,4998.66
5034,Ashley Levy,38,female,9703.1
5035,Michael Vega,43,male,7250.66
5036,Paul Nelson,71,male,10158.21
5037,Brian Campbell,14,male,8108.62
5038,Matthew Shaffer,41,female,4762.1
5039,Matthew Dunn,39,female,6020.34
5040,Ivan Gonzalez,12,male,6476.37
5041,Alex Olson,49,male,4473.52
5042,George Beck,29,female,8821.59
5043,David Nelson,44,female,4111.15
5044,Ashley Shah,61,female,5782.34
5045,Travis Perez,29,female,9051.82
5046,Jose Bryan,12,male,7292.89
5047,Kelly Boyd,20,male,7093.71
5048,Jon Sanford,26,male,5340.27
5049,Alexis Bradley,64,female,9454.52
5050,Diane Soto,60,female,7109.48
5051,Jake Molina,14,female,8048.77
5052,Carl Johnson,69,male,5669.43
5053,Madeline Park,30,female,7372.16
5054,Donna Bautista,42,male,5351.89
5055,Tonya Jenkins,68,female,4594.88
5056,Matthew Powell,31,male,10596.02
5057,Anthony Jarvis,21,male,3831.25
5058,Glenn Jones,73,female,9053.82
5059,John Mccarty,25,female,4320.42
5060,Kimberly Hanson,19,male,9555.05
5061,Renee Garcia,37,male,7401.99
5062,Darrell Salazar,59,female,4865.43
5063,Craig Salas,59,male,8491.66
5064,Kathryn Beck,25,male,5904.1
5065,Charles Bowen,44,female,3780.0
5066,Shannon Bird,22,male,8681.51
5067,Amy Montgomery,12,female,10562.06
5068,Stanley Knox,42,male,10162.66
5069,Brenda Wilson,24,male,5876.84
5070,Russell Berger,19,female,6108.73
5071,Roy Alexander,64,female,8802.77
5072,Debra Erickson,45,male,3929.85
5073,Christine Small,61,male,6541.31
5074,Mary Orozco,45,female,8090.88
5075,Robert Fox,57,female,10803.41
5076,Vanessa Watkins,37,female,10944.17
5077,Ashley Lopez,58,male,10602.57
5078,Theresa Miller,55,female,10725.64
5079,Valerie Collier,40,male,8097.13
5080,Jessica Ryan,31,male,9893.97
5081,Phillip Johnson,60,male,3546.15
5082,Nicole Morgan,66,male,3662.07
5083,Travis Johnston,60,female,9038.22
5084,Stephen Adams,33,male,8460.79
5085,Corey Thomas,55,male,7477.81
5086,Brian Jones,71,female,9819.74
5087,Tim Williams,16,female,8008.44
5088,Jessica Sanders,30,female,4260.19
5089,Charles Jones,15,female,10248.87
5090,George Burke,52,male,4222.37
5091,Tiffany Cruz,75,male,10961.87
5092,Dawn Martinez,47,male,10085.61
5093,Sergio Williams,71,male,4984.4
5094,Randy Fernandez,65,male,8291.87
5095,David Lewis,20,female,10105.67
5096,Charles Garcia,39,male,5026.85
5097,Kelly Kennedy,59,female,8606.06
5098,Renee Schmidt,27,male,7550.52
5099,Karen Collins,43,male,4055.7
5100,Kathryn Benson,29,female,5911.12
5101,Jason Payne,57,male,5634.82
5102,Tyler Turner,15,female,5030.51
5103,Brenda Simpson,22,male,6091.6
5104,Tracy Smith,45,male,6767.79
5105,Antonio Bernard,51,female,6456.23
5106,Colleen Briggs,54,female,4649.17
5107,Thomas Parker,54,male,5063.75
5108,Monica Barton,62,female,8095.56
5109,Leslie Marquez,15,female,4384.16
5110,Raymond James,40,male,3861.81
5111,Jeremy Hill,43,male,7251.05
5112,Sean Barnes,65,male,9098.65
5113,Michelle Pruitt,39,female,6015.21
5114,Gregory Burns,34,female,9490.17
5115,Aaron Myers,17,male,9221.83
5116,Alexander Nolan,58,female,7537.3
5117,Thomas Cooper,71,male,10389.41
5118,Larry Brown,36,male,3933.56
5119,James Brown,44,female,4213.63
5120,Rebecca Bates,61,male,5561.91
5121,William Wilson,37,female,9033.55
5122,Heather Jackson,58,male,8479.15
5123,William Moody,60,male,8686.38
5124,Dustin Stephens,33,female,8703.43
5125,Megan Powell,39,female,10791.77
5126,Meredith Brooks,23,female,4505.57
5127,Matthew Jacobs,58,male,8633.53
5128,Michael Herman,62,male,3769.62
5129,James Miller,42,female,4545.62
5130,Phillip Hines,65,male,8446.84
5131,Todd Morales,19,male,6862.98
5132,Debbie Andrews,36,male,6758.76
5133,Robin Rogers,56,male,5532.36
5134,Veronica Bates,57,male,5847.9
5135,Kelli Bond,22,female,4198.78
5136,Glenn Morgan,59,female,8241.76
5137,Jamie Allen,49,male,10009.43
5138,Connie Wilson,23,male,6387.64
5139,Joshua Watkins,27,female,10836.3
5140,Andrea Carlson,44,female,6867.44
5141,Nancy Smith,22,male,7626.39
5142,Jason Jimenez,40,female,9505.2
5143,Bruce Johnson,52,female,8337.98
5144,James Bauer,55,female,10436.45
5145,Courtney Maddox,74,male,8524.22
5146,Kathryn Rogers,26,female,9944.31
5147,Richard Decker,53,male,4625.54
5148,Travis Briggs,69,male,9200.96
5149,Nicole Davis,62,female,10962.43
5150,Steven Thomas,61,male,7561.28
5151,Neil Farmer,74,male,7990.31
5152,Donald Hickman,37,female,5430.37
5153,Lisa Vazquez,33,female,9292.43
5154,Ashley Butler,74,female,5850.95
5155,Clinton Arnold,47,female,5308.21
5156,Cheryl Noble,71,female,4720.33
5157,Thomas Kerr,38,male,3545.69
5158,Michael Brooks,65,female,6509.94
5159,Christine Brown,41,male,5246.4
5160,Kevin Carpenter,21,male,3504.36
5161,Julie Carlson,28,female,10036.65
5162,Nicole Brooks,34,male,6897.57
5163,Holly Foley,60,male,9186.4
5164,Nancy Collins,23,female,10414.42
5165,Michael Murray,45,female,8104.84
5166,Kenneth Walter,53,female,3555.53
5167,Janet Baker MD,48,male,8572.68
5168,Karen Thomas,24,male,3784.1
5169,Jeffrey Simmons,70,male,7351.03
5170,Debra Schneider,66,female,9421.86
5171,Jose Douglas,23,female,8363.39
5172,Paula Carroll,35,male,9825.73
5173,Randy Jones,20,male,8153.21
5174,Laurie Gray,34,female,4199.62
5175,Austin Summers,30,female,9349.1
5176,Kurt Foster,47,female,4508.21
5177,Marcus Ortega,33,male,3670.68
5178,Mary Jensen,59,female,4757.16
5179,Ryan Combs,59,female,8983.53
5180,Kristen Nelson,14,female,10448.43
5181,Brett Callahan,60,female,8596.25
5182,Kathy Collier,48,male,5685.77
5183,Ashley Tate,21,female,5174.85
5184,Micheal Kelley,44,female,8873.38
5185,Scott Perkins,52,female,5272.78
5186,Antonio Smith,30,female,7813.84
5187,Juan Swanson,64,female,9826.28
5188,Jamie Mccormick,46,female,3517.88
5189,Kendra Moore,67,female,4236.22
5190,Michele Newton,20,male,7328.29
5191,Robert Smith,63,male,9750.62
5192,Michael Chapman,24,male,6986.08
5193,Gary Hinton,61,male,6158.68
5194,Jim Taylor,62,female,9769.58
5195,Sarah Harris,27,male,3897.53
5196,Linda Johnson,45,female,5442.87
5197,Shaun Rodgers,61,male,7657.88
5198,Kathryn Horton,28,male,3927.67
5199,Dave Butler,45,male,7054.48
5200,Robert Hill,65,male,10970.08
5201,Joel Patterson,55,male,9047.03
5202,Justin Ewing,21,male,5315.68
5203,Cody Hansen,49,male,7863.76
5204,Rachel Fisher,57,female,7525.76
5205,Troy Garrett,52,male,5247.96
5206,Patrick Brown,18,female,5890.39
5207,Alex Moore,61,male,9579.31
5208,Carol Mitchell,18,female,5666.17
5209,Emily Walker,22,female,4795.49
5210,Sheila Mcmahon,17,female,10308.5
5211,Amanda Williams,42,male,10597.19
5212,Kristin Nielsen,42,male,5805.47
5213,Brent Davis,56,female,9112.4
5214,Mary Lawson,28,female,4436.12
5215,Patricia Patel,65,male,6619.35
5216,Anthony Le,56,male,8974.06
5217,Tony Tapia,75,male,7202.41
5218,Kyle Martinez,46,female,10975.95
5219,Jessica Winters,72,male,3881.49
5220,Bradley Carson,32,female,9566.35
5221,Mark Watkins,72,female,6503.62
5222,Shannon Walker,41,male,8318.93
5223,Thomas Allen,32,male,5774.63
5224,Robert Gray,42,female,6303.07
5225,Amber Scott,26,male,6326.5
5226,Jodi Harris,50,male,5470.63
5227,David Schultz,68,male,6094.11
5228,Leslie Bell,22,female,10913.17
5229,Lindsey Porter,51,female,9812.3
5230,Melanie Sanchez,63,female,4146.33
5231,Emily Shaw,42,female,3640.32
5232,Robert Gray,44,male,9325.94
5233,Whitney Hobbs,36,female,9201.82
5234,Mary Richardson,47,male,5319.18
5235,Erica Hess,75,male,8380.7
5236,Mary Parker,43,female,10704.79
5237,Austin Cook,47,male,8056.17
5238,Jennifer Lowery,36,female,10436.71
5239,Gary Parker,13,female,10742.44
5240,Jamie Mccarthy,19,female,4035.95
5241,Laura Russell,47,male,3788.9
5242,Laura Robles,54,male,8758.74
5243,Heather Reid,61,male,7900.85
5244,Donald Cole,21,male,5772.35
5245,Angel Bell,29,female,4781.64
5246,Jose Summers,45,male,6633.93
5247,Kimberly Gomez,18,male,6816.22
5248,Michael Wang,55,female,10046.18
5249,Cheryl Powers,49,female,9046.45
5250,James Davis,19,female,6559.59
5251,Isaac Curtis,60,female,7646.8
5252,Sharon Macias,70,female,4831.49
5253,April Barrett,70,female,6224.4
5254,Linda Stark,21,female,6181.23
5255,Jamie Garcia,24,male,10259.73
5256,Kara Hicks,32,male,6430.55
5257,Jeffrey Good,49,female,3891.4
5258,Heather Burnett,14,male,8180.58
5259,Matthew Aguilar,42,male,6874.78
5260,Alan Peters,50,female,4810.5
5261,Jamie Wolf,58,female,10234.54
5262,Matthew Harris,49,male,3639.71
5263,Marie Evans,57,female,6404.85
5264,Samantha Hayes,13,female,8423.13
5265,Kathryn Diaz,31,female,4713.92
5266,Cynthia Vaughan,57,female,9170.64
5267,Jeffrey Parker,36,female,7328.93
5268,Stephen Mann,70,female,5082.03
5269,James Rice,34,male,8719.6
5270,Keith Snyder,54,male,10677.57
5271,Diane Benton MD,61,male,5858.07
5272,Susan Henry,40,female,9428.48
5273,Darlene Johnson,57,female,5928.43
5274,David Church,30,male,5514.83
5275,Tyler Horn,55,female,10718.89
5276,Alexander Tran,36,female,9649.92
5277,Alyssa Alvarez,22,male,5399.52
5278,Daniel Brown,72,male,9380.74
5279,Eric Graham,75,female,8063.34
5280,Todd Vargas,68,male,8645.41
5281,Daniel Wilson,54,female,7994.61
5282,Herbert Hill,57,male,9202.1
5283,Dalton Waters,54,female,10215.62
5284,Gina Martin,60,male,10862.73
5285,Rodney Salazar,34,female,6983.55
5286,Michelle Key,20,male,8787.29
5287,Jamie Nguyen,48,male,8312.11
5288,Cody Butler,12,female,8489.21
5289,Valerie Carlson,61,female,7115.42
5290,Robert Lynch,30,male,5006.25
5291,Timothy Adkins,56,male,8544.65
5292,Angela Stephens,16,male,4162.84
5293,Jessica Norton,62,female,8140.13
5294,Karen Lamb,31,female,10791.57
5295,Ruth White,47,male,9466.32
5296,Terry Page,27,male,8624.34
5297,Randy Nelson,32,female,5943.33
5298,Rhonda Baker,15,female,6413.13
5299,Brenda Santos,31,female,8630.74
5300,Devon Lewis,41,male,7131.78
5301,Scott Harris,44,male,9551.31
5302,Paul Potts,73,female,3606.74
5303,Jennifer West,26,male,4586.74
5304,Chelsea Ingram,20,male,8325.61
5305,Nicholas Henry,43,male,8049.32
5306,Chris Johnson,25,female,8553.48
5307,Laura Daniels,40,female,7864.49
5308,Jason Figueroa,63,female,7773.56
5309,Veronica Chung,46,female,10821.68
5310,Catherine Odom,29,male,3563.03
5311,Frank Hernandez,16,male,5665.8
5312,Lori Stevenson,58,female,7571.08
5313,Craig Chavez,15,female,7399.37
5314,Phillip Hudson,37,female,10021.58
5315,Courtney Morgan,60,male,8029.69
5316,Michael Holmes,67,female,6608.04
5317,Kenneth Lam,19,male,8428.24
5318,Gabriel Oneal,39,male,9601.03
5319,Alan Austin,12,male,5631.85
5320,James Thomas,70,male,4984.17
5321,James Erickson,35,female,9430.49
5322,Chris Jackson,51,female,3965.8
5323,Kristina Harris,70,female,4106.04
5324,Sharon Villa,55,female,6400.28
5325,Bob Mathis,59,male,8809.83
5326,John Blackburn,66,female,5781.24
5327,Heather Shaffer,72,male,10443.03
5328,Kerry Skinner,53,female,4848.1
5329,Jane Burns,29,male,8582.44
5330,Stephen Shaffer,28,male,4383.94
5331,Jason Robertson,37,female,7215.2
5332,Casey Perez,20,male,7333.61
5333,Nicholas Horne,13,male,6921.16
5334,Diane Khan,53,male,10538.15
5335,Joseph Myers,24,female,4409.88
5336,Andrew Martin,38,male,9998.58
5337,Allison Chase,40,female,5990.24
5338,Mary Jensen,39,male,6613.36
5339,Patricia Foster,69,male,8426.53
5340,Brenda Lee,54,female,3800.65
5341,Timothy Wilson,21,male,7342.1
5342,Daniel Baker,32,female,5097.06
5343,Scott Daniel,57,male,10662.69
5344,John Martinez,62,female,4707.4
5345,Shannon Lindsey,62,female,8654.48
5346,Hunter Bass,48,male,8919.4
5347,William Dalton,36,female,4736.39
5348,Matthew Johnson,30,female,8040.9
5349,Joseph Lane,42,male,5756.65
5350,Tyrone Reed,43,male,8126.58
5351,Jesse Robinson,62,male,6416.29
5352,Keith Ross,25,female,10352.82
5353,Brian Patel,68,male,8862.91
5354,Allison Gibson,59,female,4011.95
5355,Brandy Hampton,57,female,6218.1
5356,Amber Gross,53,male,6099.76
5357,Jodi Mccarty,35,female,8741.02
5358,Matthew Schmidt,62,male,9349.06
5359,Paul Johnson,34,male,4201.06
5360,Robert Beltran,41,male,9757.81
5361,Jeffrey Lee,32,female,7682.41
5362,Mary Rogers,40,female,4541.3
5363,Sarah Rodriguez,12,female,6960.91
5364,Kimberly Greer,30,female,7160.01
5365,Ronnie Gallegos,26,male,5294.39
5366,Lauren Flowers,56,male,8068.76
5367,Brian Cruz,15,male,10254.44
5368,Emily Landry,21,female,4111.4
5369,Matthew Lopez,55,female,8856.64
5370,Amber Contreras,50,female,7165.86
5371,Paige Taylor,16,male,5739.71
5372,Rachael Harris,39,male,5852.47
5373,Lawrence Novak,67,male,5163.57
5374,Stacy Johnson,71,male,5016.9
5375,Brian Martinez,13,male,9779.81
5376,Michael Lewis,46,female,10248.16
5377,Claudia Terry,48,female,5080.25
5378,Haley Middleton,46,female,10280.28
5379,Kristin Butler,75,female,7260.79
5380,Robin Williams,39,female,9719.64
5381,Ashlee Anderson,36,male,9857.11
5382,Ann Gordon,32,female,5547.54
5383,Megan Schultz,56,male,9756.42
5384,Dale Joseph,14,male,8592.06
5385,David Perry,40,female,4411.97
5386,Tyler Johnson,74,female,4147.77
5387,Danielle Dunn,73,male,3725.91
5388,Andrew Scott,69,male,6935.34
5389,John Stanley,70,male,6720.79
5390,Melissa Johnson,35,female,10088.9
5391,Felicia Baker,66,male,7669.38
5392,Ricky Vaughn,38,female,9408.14
5393,Jeffrey Scott,58,male,6694.7
5394,Jesse Moody,58,male,9526.75
5395,Robin Lopez,73,female,6081.06
5396,William Lee,22,male,7305.53
5397,James Miller,73,male,9315.62
5398,Joshua Roth,40,female,4459.18
5399,Kimberly Davis,16,female,8916.53
5400,Anita Harris,19,female,9838.14
5401,Joseph Grant,56,female,10179.34
5402,William Harris,22,male,6620.3
5403,Jason Carey,56,male,7573.3
5404,Betty Patel,72,female,10612.6
5405,Edward Ball,53,female,8004.7
5406,Luis Walker,37,male,8492.05
5407,Jonathan Parks,27,male,6082.86
5408,Michael Gray,50,male,10733.34
5409,Erika Sims,23,male,9067.84
5410,John Lee Jr.,29,male,7263.34
5411,Erin Rodriguez,38,female,10237.66
5412,Kristen Joyce,19,female,8590.79
5413,Derek Allen,19,male,10347.21
5414,Pamela Sanchez,24,female,10657.97
5415,Marie Ortiz,67,female,8818.95
5416,Jennifer Martin,32,female,8471.92
5417,Paul Lee MD,17,male,6427.14
5418,Kelli Ochoa,33,female,9283.47
5419,Patrick Ryan,34,female,10606.47
5420,Adrian Miller,40,male,6398.5
5421,Jessica Bailey,61,male,7419.86
5422,Heather Scott,58,female,8854.69
5423,Jerry Garcia,47,female,6621.17
5424,Sara Anderson,64,female,5787.24
5425,Robert Cantrell,66,male,10638.79
5426,Ann Salinas,48,female,6950.01
5427,Brandon Luna,71,male,6327.51
5428,Anna Craig,61,male,8667.65
5429,Judy Watson,19,male,9592.76
5430,Robert Watson,29,male,5049.12
5431,Maria Curtis,62,female,10531.66
5432,Sharon Brown,66,female,10121.96
5433,Theresa Jackson,37,female,6069.5
5434,Kyle Bernard,48,female,9598.88
5435,Marcus Turner,22,male,5508.48
5436,Belinda Yang,34,female,4213.72
5437,Mariah Bauer,33,male,5006.38
5438,Martin Potter,37,female,10376.15
5439,Sara Gibson,55,male,9964.67
5440,Alexander Brown,14,male,6039.18
5441,Cynthia Ayala,12,male,8183.23
5442,Alexander Lopez,70,male,6513.98
5443,Kevin Wilkerson,36,male,5528.09
5444,Samantha Horton,16,male,9829.12
5445,Leonard Ford,75,female,4279.16
5446,Brian Silva,52,female,5776.3
5447,Joseph Matthews,20,male,8976.64
5448,Megan Mayer,39,male,5492.25
5449,Jeremy Dunn,24,female,3784.02
5450,Chad Black,37,male,3905.44
5451,Matthew Garcia,20,female,7581.45
5452,Wesley Potter,46,male,9740.37
5453,Donald Walsh,50,female,7296.49
5454,Nicole Rivas,60,female,8772.86
5455,Ashley Stewart,56,male,6624.16
5456,Luis Mullins,47,male,5226.05
5457,Brent Curtis,24,female,6020.52
5458,Yolanda Parker,19,female,9031.53
5459,Charles Lopez,55,female,7321.04
5460,Emily Brown,54,male,9605.63
5461,Courtney Fowler,53,male,5948.92
5462,Craig Estrada,31,female,5896.39
5463,Sheryl Rowe,57,male,9170.08
5464,Theresa Kelly,37,female,8657.3
5465,Brenda Jones,18,female,9416.2
5466,Kimberly Smith,69,male,6337.07
5467,Lisa Fields,19,female,9459.68
5468,Daniel Marquez,42,male,4025.24
5469,Robert Hawkins,44,male,5944.71
5470,Jerry Bender,41,male,7578.38
5471,Samantha Smith,33,female,8209.1
5472,Eric Bridges,62,female,6612.39
5473,Nicole Crawford,12,male,4159.04
5474,Lori Duncan,66,male,5247.95
5475,Barbara Lopez,74,female,10012.13
5476,Zachary Mccall,59,male,9892.32
5477,Sean Castro,48,male,8202.08
5478,Dr. Tina Chen,59,female,9235.81
5479,Robin Hall,45,male,9770.49
5480,Andrew Chandler,47,male,9791.05
5481,Edward Pitts,33,male,3614.8
5482,James Carrillo,54,female,5693.14
5483,Todd Miller,12,female,10127.27
5484,Sarah Mills,59,male,10883.2
5485,Melissa Lee,66,male,4474.17
5486,Kelly White,14,male,10326.58
5487,Cheryl Dean,75,male,10552.36
5488,Robert Flynn,33,male,9301.36
5489,Brian Carter,29,male,4761.73
5490,Chase Flynn,34,female,6078.6
5491,Billy Alvarado,17,male,3708.99
5492,Brian Smith,50,male,6589.52
5493,Adam Rodriguez,74,male,8924.88
5494,Brandon Day,51,female,3531.08
5495,Karen Russo,22,female,7938.37
5496,Laurie Butler,40,male,6195.42
5497,Ashley Edwards,73,female,7117.05
5498,Melissa Soto,25,female,3550.71
5499,Jennifer Ware,25,female,4039.17
5500,Ronnie Bishop,70,female,5668.22
5501,Phyllis Howard,72,male,5697.62
5502,Bobby Olson,67,female,8626.55
5503,Ariel Russell,31,female,7113.47
5504,Rachel White,31,female,4404.01
5505,Virginia Hall,73,male,4971.04
5506,James Wilson,21,male,8649.86
5507,Rhonda Taylor,35,male,7321.17
5508,Norman Jones,48,female,9191.47
5509,April Williams,38,female,5926.99
5510,Annette Fischer,28,female,4865.92
5511,Paul Ramirez,55,female,6998.03
5512,Jay Warren DVM,75,female,6994.74
5513,Edward Chambers,51,male,9065.27
5514,Heather Cowan,33,male,3524.65
5515,Cody Harrison,73,male,4480.59
5516,Erin Davis,68,female,5728.11
5517,Jimmy Gaines,56,male,10053.39
5518,Sandra Johnson,54,female,7563.17
5519,Alexis Parsons,71,male,9762.46
5520,Zachary Lewis,15,female,7098.96
5521,Heather Watson,54,male,3721.48
5522,Amy Johnson,42,male,6015.3
5523,Tonya Maldonado,28,male,5906.65
5524,Jose Summers,43,female,7297.08
5525,Tracy Robinson,60,female,10669.66
5526,Lisa Fischer,41,male,5923.94
5527,Desiree Porter,49,male,8982.53
5528,Regina Maxwell,53,female,5448.45
5529,Adam Young,39,male,6604.85
5530,Michelle Thomas,45,female,6179.76
5531,Stephen Hall,18,male,8927.16
5532,Bryan Williams,34,male,5239.96
5533,Sharon Smith,68,male,4969.29
5534,Michael Roy,57,male,7451.11
5535,Martin Martin,36,male,6567.64
5536,Bryan Waters,21,female,6870.9
5537,Eric Shelton,27,female,9710.9
5538,Jennifer Peck,30,male,10317.88
5539,Cynthia Lamb,51,female,6268.33
5540,Keith Herrera,59,male,5216.78
5541,James Camacho,43,female,6114.15
5542,Madison Nguyen,24,female,9056.62
5543,Garrett Frost,27,female,4380.37
5544,Jeffery Hill,50,male,10191.48
5545,Tammy Williams,29,male,9487.39
5546,Shelley Flores,73,male,10110.48
5547,Trevor Evans,31,female,9473.95
5548,Rebecca Rivera,34,male,8653.43
5549,George Nelson,46,male,10330.35
5550,Randy Fisher,42,female,8356.18
5551,Darrell Cline,46,male,5564.05
5552,Kathy Richard,45,female,7588.59
5553,David George,50,male,10642.32
5554,Jeremy Campbell,14,male,3519.5
5555,Robert Baxter,70,male,4530.32
5556,Eric Schwartz,13,male,6551.15
5557,Brenda Rocha,71,female,4927.65
5558,Yolanda Smith,75,female,6571.92
5559,Joseph Gross,17,female,3953.16
5560,Mark Mcmahon,44,female,9112.73
